flight_id,flight_number,aircraft_type,origin_airport,origin_city,origin_lat,origin_lon,destination_airport,destination_city,destination_lat,destination_lon,flight_date,seats_total,seats_sold,fare_avg,ingreso_vuelo,delay_minutes,delay_cause,status,is_cancelled
F706199,AC1197,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,4-11-23,180,124,122.38,15175.12,7,Sin retraso,Completado,False
F706200,AC2282,Airbus A321,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,12/06/2024,220,185,112.45,20803.25,7,Sin retraso,Cancelado,True
F706201,AC4454,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2025-08-17,180,160,124.57,19931.20,6,Sin retraso,Completado,False
F706202,AC3029,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Muenchen,48.3538,11.7861,2023-04-09,180,131,151.02,19783.62,12,Sin retraso,Completado,False
F706203,AC2547,Airbus A320,BCN,Barcelona,41.2974,2.0833,SVQ,Sevilla,37.4180,-5.8931,2023-03-13,180,157,79.41,12467.37,20,Meteorologia,Completado,False
F706204,AC9945,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2023-09-06,180,170,63.44,10784.80,4,Sin retraso,Completado,False
F706205,AC2631,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2023-03-22,180,135,35.93,4850.55,8,Sin retraso,Completado,False
F706206,AC1043,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,9-28-23,220,165,132.46,21855.90,1,Sin retraso,Completado,False
F706207,AC6709,Airbus A320,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2025-07-19,180,143,123.06,17597.58,16,Tecnica,Completado,False
F706208,AC1833,Airbus A321,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2023-09-14,220,131,98.76,12937.56,7,Sin retraso,Cancelado,True
F706209,AC7225,Airbus A321,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,2025-08-08,220,158,165.56,26158.48,0,Sin retraso,Completado,False
F706210,AC6475,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2025-07-15,220,133,154.28,20519.24,8,Sin retraso,Completado,False
F706211,AC9221,Airbus A320,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,25/06/2024,180,160,64.19,10270.40,0,Sin retraso,Completado,False
F706212,AC8311,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BER,berlin,52.3667,13.5033,2024-07-29,220,166,66.51,11040.66,5,Sin retraso,Completado,False
F706213,AC1374,Airbus A320,LIS,Lisboa,38.7813,-9.1359,OPO,Oporto,41.2481,-8.6814,4-9-24,180,112,163.56,25651.02,11,Sin retraso,Completado,False
F706214,AC7854,,MAD,MADRID,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,02/09/2024,180,107,171.29,18328.03,9,Sin retraso,Completado,False
F706215,AC9915,Airbus A320,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2023-07-26,180,154,75.59,11640.86,6,Sin retraso,Completado,False
F706216,AC9275,Airbus A320,MAD,MADRID,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2024-02-12,180,107,81.18,8686.26,21,ATC,Completado,False
F706217,AC6739,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2023-02-17,180,133,169.06,22484.98,0,Sin retraso,Completado,False
F706218,AC9019,Airbus A321,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,24/03/2025,220,205,81.45,16697.25,24,Operativa,Completado,False
F706219,AC2018,Airbus A321,BCN,Barcelona,41.2974,2.0833,MXP,Milan,45.6306,8.7281,2023-10-04,220,179,130.17,23300.43,10,Sin retraso,Completado,True
F706220,AC1764,Airbus A321,BCN,Barcelona,41.2974,2.0833,BER,Berlin,52.3667,13.5033,2024-09-07,220,190,178.63,33939.70,19,TRAFICO AEREO,Completado,False
F706221,AC9847,,MAD,Madrid,40.4983,-3.5676,AGP,Malaga,36.6749,-4.4991,6-14-23,180,156,119.04,18570.24,25,operativa,Completado,False
F706222,AC7650,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,paris,48.7233,2.3794,2023-07-22,180,160,167.67,26827.20,1,Sin retraso,Completado,False
F706223,AC9519,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,09/05/2025,220,144,64.33,9263.52,37,Meteorologia,Completado,False
F706224,AC3680,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,9-16-25,180,170,115.28,19597.60,10,Sin retraso,Completado,False
F706225,AC5706,Airbus A320,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,17/12/2024,180,174,145.54,25323.96,29,Trafico Aereo,Completado,False
F706226,AC9677,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-11-11,180,107,159.95,17114.65,15,Trafico Aereo,Completado,False
F706227,AC2302,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2023-08-02,220,147,80.54,11839.38,7,Sin retraso,Completado,False
F706228,AC9567,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,25/06/2024,220,187,81.75,15287.25,21,Trafico Aereo,Completado,False
F706229,AC8400,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2025-08-24,220,169,70.77,11960.13,8,Sin retraso,Completado,False
F706230,AC3460,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,13/08/2023,180,161,147.80,23795.80,3,Sin retraso,Completado,False
F706231,AC1437,Airbus A320,MAD,Madrid,40.4983,-3.5676,SVQ,Sevilla,37.4180,-5.8931,2024-07-01,180,129,153.12,19752.48,28,Trafico Aereo,Completado,False
F706232,AC3753,Airbus A321,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2025-09-06,220,149,137.04,20418.96,0,Sin retraso,Completado,False
F706233,AC8902,Airbus A321,LIS,Lisboa,38.7813,-9.1359,FCO,Rome,41.8003,12.2389,2024-11-22,220,187,59.56,11137.72,9,Sin retraso,Completado,False
F706234,AC9466,Airbus A320,MAD,Madrid,40.4983,-3.5676,OPO,OPORTO,41.2481,-8.6814,2025-08-06,180,153,132.19,21264.93,60,Tecnica,Completado,False
F706235,AC9013,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2023-04-04,220,178,125.80,22392.40,6,Sin retraso,Completado,False
F706236,AC2629,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2024-02-03,180,131,102.52,13430.12,9,Sin retraso,Completado,False
F706237,AC5862,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2024-07-12,220,199,117.05,23292.95,5,Sin retraso,Completado,False
F706238,AC4457,Airbus A320,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2025-09-16,180,117,119.81,14017.77,25,Trafico Aereo,Completado,False
F706239,AC8943,Airbus A320,BCN,Barcelona,41.2974,2.0833,AGP,Malaga,36.6749,-4.4991,4-8-24,180,111,105.80,11743.80,5,Sin retraso,Completado,False
F706240,AC3499,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,16/06/2024,220,161,120.70,19432.70,19,Trafico Aereo,Desviado,False
F706241,AC6800,Airbus A320,BCN,Barcelona,41.2974,2.0833,NAP,napoles,40.8860,14.2908,2024-05-08,180,121,172.39,20859.19,3,Sin retraso,Completado,False
F706242,AC8663,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2024-01-05,220,159,76.47,12158.73,12,Sin retraso,Completado,False
F706243,AC1656,Airbus A320,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,2024-07-27,180,108,44.87,4845.96,0,Sin retraso,Completado,False
F706244,AC5617,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2023-07-09,180,102,100.42,10242.84,53,Operativa,Completado,False
F706245,AC9068,Airbus A320,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2024-07-18,180,121,109.57,13257.97,2,Sin retraso,Completado,False
F706246,AC5285,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,01/05/2025,220,191,55.49,10598.59,21,operativa,Completado,False
F706247,AC7764,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,LYON,45.7256,5.0811,28/07/2023,220,160,179.77,28763.20,2,Sin retraso,Completado,False
F706248,AC8946,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,niza,43.6584,7.2159,03/02/2024,220,132,153.11,20210.52,2,Sin retraso,Completado,False
F706249,AC7498,Airbus A321,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-08-26,220,175,168.93,29562.75,7,Sin retraso,Completado,False
F706250,AC2532,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2025-06-07,220,203,131.53,26700.59,9,Sin retraso,Completado,False
F706251,AC4826,Airbus A321,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2023-09-08,220,177,122.99,21769.23,8,Sin retraso,Completado,False
F706252,AC5636,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,madrid,40.4983,-3.5676,07/07/2025,220,140,141.50,19810.00,20,Tecnica,Completado,False
F706253,AC6921,Airbus A320,MAD,Madrid,40.4983,-3.5676,ORY,Paris,48.7233,2.3794,2024-05-02,180,151,43.97,6639.47,21,Operativa,Completado,False
F706254,AC7035,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2024-08-10,180,137,37.19,5095.03,4,Sin retraso,Completado,False
F706255,AC5642,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,12/02/2023,180,169,41.02,6932.38,186,Trafico Aereo,Completado,False
F706256,AC4241,,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,2024-02-25,180,109,144.72,15774.48,87,Trafico Aereo,Completado,False
F706257,AC7554,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NAP,Naples,40.8860,14.2908,2024-06-02,180,111,143.52,15930.72,22,TRAFICO AEREO,Completado,False
F706258,AC3562,Airbus A320,MAD,madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2023-06-17,180,174,141.02,24537.48,4,Sin retraso,Completado,False
F706259,AC1286,Airbus A321,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2023-08-15,220,129,60.83,7847.07,17,Meteorologia,Completado,False
F706260,AC5486,Airbus A321,MAD,Madrid,40.4983,-3.5676,LGW,Londres,51.1537,-0.1821,2024-05-24,220,181,139.99,25338.19,37,Technical,Completado,False
F706261,AC7816,Airbus A321,MAD,Madrid,40.4983,-3.5676,BER,Berlin,52.3667,13.5033,7-16-25,220,151,112.33,16961.83,57,Tecnica,Completado,False
F706262,AC2096,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2023-08-18,180,137,76.75,10514.75,9,Sin retraso,Completado,False
F706263,AC9956,Airbus A320,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2023-08-01,180,127,91.29,11593.83,23,Meteorologia,Completado,False
F706264,AC6475,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MAD,Madrid,40.4983,-3.5676,2023-08-29,220,169,115.62,19539.78,7,Sin retraso,Completado,False
F706265,AC6484,Airbus A320,MAD,madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2023-09-01,180,124,91.93,11399.32,29,Meteorologia,Completado,False
F706266,AC9747,Airbus A321,LIS,Lisboa,38.7813,-9.1359,LYS,Lyon,45.7256,5.0811,11-1-23,220,191,98.23,18761.93,13,Sin retraso,Completado,False
F706267,AC6009,,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2024-09-28,220,136,170.50,23188.00,6,Sin retraso,Completado,True
F706268,AC3705,Airbus A320,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-10-25,180,116,146.53,16997.48,3,Sin retraso,Completado,False
F706269,AC6685,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,12/04/2024,180,114,113.62,12952.68,4,Sin retraso,Completado,False
F706270,AC5256,Airbus A320,BCN,Barcelona,41.2974,2.0833,MXP,milan,45.6306,8.7281,2024-02-01,180,128,163.43,20919.04,5,Sin retraso,Completado,False
F706271,AC6839,Airbus A321,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2024-11-18,220,179,38.38,6870.02,36,Operativa,Completado,False
F706272,AC4221,Airbus A320,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2023-09-05,180,146,162.56,23733.76,25,Meteorologia,Completado,False
F706273,AC2752,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,23/07/2024,220,165,77.17,12733.05,0,Sin retraso,Completado,False
F706274,AC4947,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2023-07-15,220,157,153.18,24049.26,8,Sin retraso,Completado,False
F706275,AC7745,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,03/05/2023,220,181,167.28,30277.68,2,Sin retraso,Completado,False
F706276,AC2967,Airbus A321,BCN,Barcelona,41.2974,2.0833,NCE,Niza,43.6584,7.2159,2023-06-15,220,161,171.99,27690.39,29,Operativa,Completado,False
F706277,AC7979,Airbus A320,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2025-09-12,180,103,56.40,5809.20,62,Operativa,Completado,False
F706278,AC3163,Airbus A321,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,5-29-23,220,179,161.64,28933.56,7,Sin retraso,Cancelado,True
F706279,AC3533,Airbus A321,MAD,Madrid,40.4983,-3.5676,NCE,NIZA,43.6584,7.2159,04/04/2023,220,154,148.19,22821.26,7,Sin retraso,Completado,False
F706280,AC4623,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,2024-05-05,220,194,138.55,26878.70,2,Sin retraso,Completado,False
F706281,AC8501,Airbus A320,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,04/04/2023,180,113,141.73,16015.49,8,Sin retraso,Completado,False
F706282,AC3236,Airbus A321,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,05/10/2024,220,175,59.64,10437.00,26,Tecnica,Completado,False
F706283,AC2408,Airbus A321,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,28/01/2023,220,180,86.06,15490.80,7,Sin retraso,Completado,False
F706284,AC9658,,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,13/12/2023,220,127,62.59,7948.93,0,Sin retraso,Completado,False
F706285,AC5891,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,09/07/2023,180,152,51.10,7767.20,5,Sin retraso,Completado,False
F706286,AC3321,Airbus A320,BCN,Barcelona,41.2974,2.0833,LIS,Lisboa,38.7813,-9.1359,2023-12-26,180,151,126.66,19125.66,12,Sin retraso,Completado,True
F706287,AC7989,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,07/04/2023,220,198,57.58,11400.84,0,Sin retraso,Completado,False
F706288,AC1890,Airbus A320,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,6-27-25,180,154,144.15,22199.10,52,Tecnica,Completado,False
F706289,AC1744,Airbus A321,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,2024-08-07,220,159,90.37,14368.83,3,Sin retraso,Completado,False
F706290,AC6154,Airbus A321,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2024-11-01,220,192,94.82,18205.44,8,Sin retraso,Completado,False
F706291,AC1495,Airbus A321,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,2-28-25,220,140,177.75,24885.00,0,Sin retraso,Completado,False
F706292,AC4469,Airbus A320,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2025-04-29,180,173,103.05,17827.65,19,TRAFICO AEREO,Completado,False
F706293,AC8396,,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,2024-06-02,220,148,165.82,24541.36,18,Meteorologia,Completado,False
F706294,AC2594,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2-27-24,180,142,118.24,16790.08,5,Sin retraso,Cancelado,True
F706295,AC8435,Airbus A320,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2023-01-14,180,103,45.44,4680.32,12,Sin retraso,Completado,False
F706296,AC3877,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,8-3-24,220,134,65.21,8738.14,24,Operativa,Completado,False
F706297,AC7092,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,2024-11-23,180,103,98.77,10173.31,2,Sin retraso,Completado,False
F706298,AC9895,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,2024-10-15,220,155,75.02,11628.10,0,Sin retraso,Completado,False
F706299,AC1474,Airbus A321,MAD,Madrid,40.4983,-3.5676,LIS,Lisboa,38.7813,-9.1359,2023-04-29,220,188,110.64,20800.32,25,Trafico Aereo,Completado,False
F706300,AC6769,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,5-31-23,180,120,79.41,9529.20,52,Operativa,Completado,False
F706301,AC1856,Airbus A320,MAD,Madrid,40.4983,-3.5676,BER,Berlin,52.3667,13.5033,29/11/2024,180,144,37.21,5358.24,7,Sin retraso,Completado,False
F706302,AC3813,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,Barcelona,41.2974,2.0833,6-20-25,180,129,46.48,5995.92,2,Sin retraso,Completado,False
F706303,AC7934,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2024-07-29,180,151,120.06,18129.06,8,Sin retraso,Completado,False
F706304,AC4491,Airbus A321,MAD,Madrid,40.4983,-3.5676,ORY,paris,48.7233,2.3794,05/09/2024,220,175,144.60,25305.00,167,Operativa,Completado,False
F706305,AC9318,Airbus A321,BCN,Barcelona,41.2974,2.0833,ORY,Paris,48.7233,2.3794,2024-08-22,220,192,54.48,10460.16,11,Sin retraso,Completado,False
F706306,AC4457,Airbus A321,MAD,Madrid,40.4983,-3.5676,FCO,Roma,41.8003,12.2389,2025-03-24,220,175,126.10,22067.50,56,Trafico Aereo,Completado,False
F706307,AC5496,Airbus A320,LIS,Lisboa,38.7813,-9.1359,SVQ,Sevilla,37.4180,-5.8931,2025-01-04,180,101,97.43,9840.43,20,Tecnica,Completado,False
F706308,AC8589,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2025-03-08,180,117,163.24,19099.08,5,Sin retraso,Completado,False
F706309,AC2873,,LIS,Lisboa,38.7813,-9.1359,MXP,Milan,45.6306,8.7281,28/04/2023,180,99,134.40,13305.60,51,tecnica,Completado,False
F706310,AC9427,,BCN,Barcelona,41.2974,2.0833,MAD,Madrid,40.4983,-3.5676,1-12-23,220,134,84.52,11325.68,28,Meteorologia,Completado,False
F706311,AC9137,Airbus A321,MAD,Madrid,40.4983,-3.5676,MXP,Milan,45.6306,8.7281,2025-02-03,220,136,39.79,5411.44,5,Sin retraso,Completado,False
F706312,AC1738,Airbus A320,LIS,lisboa,38.7813,-9.1359,OPO,Oporto,41.2481,-8.6814,9-22-24,180,174,90.62,15767.88,5,Sin retraso,Completado,False
F706313,AC1046,Airbus A321,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,2023-11-06,220,162,130.72,21176.64,60,Meteorologia,Completado,False
F706314,AC5971,,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,2024-07-03,220,189,70.80,13381.20,1,Sin retraso,Completado,False
F706315,AC4887,Airbus A321,LIS,Lisboa,38.7813,-9.1359,FCO,Roma,41.8003,12.2389,2024-08-02,220,140,38.43,5380.20,1,Sin retraso,Desviado,False
F706316,AC2936,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2024-02-19,220,166,147.87,24546.42,0,Sin retraso,Completado,False
F706317,AC8017,Airbus A320,MAD,Madrid,40.4983,-3.5676,PMI,Palma,39.5517,2.7388,2023-06-26,180,123,71.98,8853.54,8,Sin retraso,Completado,False
F706318,AC4745,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2023-09-12,180,150,63.27,9490.50,7,Sin retraso,Completado,False
F706319,AC6727,Airbus A320,LIS,Lisboa,38.7813,-9.1359,PMI,Palma,39.5517,2.7388,2024-06-08,180,172,72.41,12454.52,9,Sin retraso,Completado,False
F706320,AC2659,,LIS,LISBOA,38.7813,-9.1359,NAP,Napoles,40.8860,14.2908,2025-07-07,220,164,36.65,6010.60,28,Operativa,Completado,False
F706321,AC8011,Airbus A321,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,07/09/2025,220,136,43.24,5880.64,22,Meteorologia,Completado,False
F706322,AC7543,Airbus A321,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2023-02-16,220,150,151.06,22659.00,2,Sin retraso,Completado,False
F706323,AC3718,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2025-01-26,180,152,117.38,17841.76,4,Sin retraso,Completado,False
F706324,AC5714,Airbus A321,MAD,madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2023-09-15,220,146,52.70,7694.20,30,Tecnica,Completado,False
F706325,AC1287,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,10-27-23,220,210,109.66,23028.60,8,Sin retraso,Completado,False
F706326,AC9597,Airbus A320,BCN,Barcelona,41.2974,2.0833,MUC,Munich,48.3538,11.7861,2024-01-14,180,121,47.08,5696.68,6,Sin retraso,Completado,False
F706327,AC2879,Airbus A321,MAD,Madrid,40.4983,-3.5676,BCN,Barcelona,41.2974,2.0833,2024-02-15,220,132,58.83,7765.56,10,Sin retraso,Completado,False
F706328,AC9175,Airbus A321,LIS,Lisboa,38.7813,-9.1359,BER,Berlin,52.3667,13.5033,2023-10-03,220,177,79.86,14135.22,52,Tecnica,Completado,False
F706329,AC6630,Airbus A320,LIS,Lisboa,38.7813,-9.1359,LGW,Londres,51.1537,-0.1821,28/08/2025,180,167,74.53,12446.51,12,Sin retraso,Completado,False
F706330,AC4853,,BCN,Barcelona,41.2974,2.0833,NCE,Nice,43.6584,7.2159,4-3-25,180,131,74.49,9758.19,36,Trafico Aereo,Completado,False
F706331,AC7311,Airbus A321,MAD,Madrid,40.4983,-3.5676,LYS,Lyon,45.7256,5.0811,21/05/2024,220,155,176.17,27306.35,118,Trafico Aereo,Completado,False
F706332,AC6850,Airbus A321,BCN,Barcelona,41.2974,2.0833,OPO,Oporto,41.2481,-8.6814,2024-06-02,220,174,48.17,8381.58,9,Sin retraso,Completado,False
F706333,AC7008,Airbus A320,MAD,Madrid,40.4983,-3.5676,MUC,Munich,48.3538,11.7861,9-15-25,180,167,61.86,10330.62,3,Sin retraso,Completado,False
F706334,AC9111,Airbus A321,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2025-06-04,220,188,60.70,11411.60,24,Operativa,Completado,False
F706335,AC9166,Airbus A321,LIS,Lisboa,38.7813,-9.1359,ORY,Paris,48.7233,2.3794,2025-05-22,220,208,138.63,28835.04,9,Sin retraso,Completado,False
F706336,AC6373,Airbus A321,BCN,Barcelona,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,2025-07-28,220,149,172.38,25684.62,231,Operativa,Completado,False
F706337,AC4515,Airbus A321,MAD,Madrid,40.4983,-3.5676,NCE,Niza,43.6584,7.2159,2024-05-24,220,198,48.17,9537.66,1,Sin retraso,Completado,False
F706338,AC1111,Airbus A320,BCN,Barcelona,41.2974,2.0833,FCO,Roma,41.8003,12.2389,2023-05-31,180,104,127.96,13307.84,4,Sin retraso,Completado,False
F706339,AC4301,Airbus A321,LIS,Lisboa,38.7813,-9.1359,AGP,Malaga,36.6749,-4.4991,2024-06-17,220,159,153.09,24341.31,6,Sin retraso,Completado,False
F706340,AC4911,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2024-09-14,220,172,107.52,18493.44,7,Sin retraso,Completado,False
F706341,AC5534,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2023-07-06,220,151,156.86,23685.86,28,Meteorologia,Cancelado,True
F706342,AC3430,Airbus A320,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2025-01-28,180,139,43.54,6052.06,11,Sin retraso,Completado,False
F706343,AC2025,Airbus A320,BCN,Barcelona,41.2974,2.0833,LYS,Lyon,45.7256,5.0811,2023-08-14,180,144,63.15,9093.60,144,tecnica,Completado,False
F706344,AC6775,Airbus A321,LIS,Lisboa,38.7813,-9.1359,NCE,Niza,43.6584,7.2159,2025-06-26,220,173,42.81,7406.13,6,Sin retraso,Completado,False
F706345,AC1392,Airbus A320,MAD,madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2023-03-06,180,104,178.82,18597.28,29,Trafico Aereo,Completado,False
F706346,AC6769,Airbus A321,BCN,BARCELONA,41.2974,2.0833,NAP,Napoles,40.8860,14.2908,25/05/2023,220,128,72.57,9288.96,7,Sin retraso,Cancelado,True
F706347,AC6413,Airbus A320,BCN,Barcelona,41.2974,2.0833,LGW,Londres,51.1537,-0.1821,2024-09-19,180,157,117.56,18456.92,41,Meteorologia,Completado,False
F706348,AC2120,Airbus A321,MAD,Madrid,40.4983,-3.5676,NAP,Napoles,40.8860,14.2908,2023-04-08,220,154,40.73,6272.42,19,Tecnica,Completado,False
F706349,AC2306,Airbus A320,LIS,Lisboa,38.7813,-9.1359,MUC,Munich,48.3538,11.7861,21/01/2023,180,110,129.66,14262.60,29,Meteorologia,Completado,False
F706350,AC4443,Airbus A321,MAD,Madrid,40.4983,-3.5676,OPO,Oporto,41.2481,-8.6814,2023-05-09,220,132,125.93,16622.76,16,Operativa,Cancelado,True
F706351,AC7957,Airbus A320,BCN,Barcelona,41.2974,2.0833,PMI,Palma,39.5517,2.7388,02/09/2025,180,105,91.00,9555.00,1,Sin retraso,Completado,False
F706352,AC4899,Airbus A320,LIS,Lisboa,38.7813,-9.1359,BCN,barcelona,41.2974,2.0833,28/08/2023,180,114,159.61,18195.54,4,Sin retraso,Completado,False
